timestamp,machine_id,machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,estimated_repair_cost,rul_normalized,health_score
2024-01-13 16:25:09,18,Robotic Arm,0.41,33.06,2.31,14.4,156.8,idle,0.0,10.8,91.75,0,none,0,0.06735486508585453,0.040412919051512716
2024-01-13 16:34:09,18,Robotic Arm,0.94,44.31,5.26,43.8,362.6,normal,0.15,13.4,91.6,0,none,0,0.06888798037612442,0.041332788225674655
2024-01-13 16:38:09,18,Robotic Arm,0.35,30.72,2.44,18.8,148.9,idle,0.22,15.2,91.53,0,none,0,0.06960343417825021,0.041762060506950124
2024-01-13 16:55:09,18,Robotic Arm,1.3,43.42,5.48,41.0,361.1,normal,0.5,12.6,91.25,0,none,0,0.07246524938675392,0.04347914963205235
2024-01-13 17:24:09,18,Robotic Arm,1.72,50.28,7.94,55.2,503.0,peak,0.98,15.1,90.77,0,none,0,0.07737121831561744,0.04642273098937046
2024-01-13 17:28:09,18,Robotic Arm,1.19,38.12,5.36,46.6,345.4,normal,1.05,17.8,90.7,0,none,0,0.07808667211774323,0.04685200327064593
2024-01-13 17:53:09,18,Robotic Arm,0.97,43.1,5.46,42.4,355.9,normal,1.47,12.5,90.28,0,none,0,0.08237939493049884,0.049427636958299305
2024-01-13 18:10:09,18,Robotic Arm,1.36,38.39,5.24,39.150000000000006,341.6,normal,1.75,8.9,90.0,0,none,0,0.08524121013900243,0.05114472608340146
2024-01-13 18:12:09,18,Robotic Arm,0.43,34.87,2.23,15.7,157.8,idle,1.78,16.2,89.97,0,none,0,0.0855478331970565,0.0513286999182339
2024-01-13 18:24:09,18,Robotic Arm,0.44,29.51,2.57,17.5,159.9,idle,1.98,9.9,89.77,0,none,0,0.08759198691741621,0.05255519215044972
2024-01-13 18:40:09,18,Robotic Arm,1.51,52.22,7.56,62.3,517.8,peak,2.25,11.2,89.5,0,none,0,0.09035159443990193,0.05421095666394116
2024-01-13 19:00:09,18,Robotic Arm,1.03,39.41,5.39,42.3,354.2,normal,2.58,11.3,89.17,0,none,0,0.09372444807849556,0.05623466884709733
2024-01-13 19:19:09,18,Robotic Arm,1.16,43.95,5.69,39.0,359.0,normal,2.9,14.9,88.85,0,none,0,0.0969950940310712,0.05819705641864272
2024-01-13 19:32:09,18,Robotic Arm,0.37,31.74,2.44,16.6,151.3,idle,3.12,14.3,88.63,0,none,0,0.099243663123467,0.05954619787408019
2024-01-13 19:52:09,18,Robotic Arm,1.08,38.05,5.84,42.9,355.2,normal,3.45,14.6,88.3,0,none,0,0.10261651676206052,0.061569910057236305
2024-01-13 20:09:09,18,Robotic Arm,0.95,41.18,5.55,42.1,353.4,normal,3.73,16.2,88.02,0,none,0,0.10547833197056422,0.06328699918233853
2024-01-13 20:38:09,18,Robotic Arm,0.37,33.56,2.28,17.2,149.8,idle,4.22,9.3,87.53,0,none,0,0.11048650858544562,0.06629190515126737
2024-01-13 20:58:09,18,Robotic Arm,1.25,43.99,5.76,46.9,363.4,normal,4.55,14.2,87.2,0,none,0,0.11385936222403925,0.06831561733442355
2024-01-13 21:26:09,18,Robotic Arm,1.6,47.12,8.37,63.2,516.9,peak,5.02,13.2,86.73,0,none,0,0.11866312346688468,0.0711978740801308
2024-01-13 21:30:09,18,Robotic Arm,1.31,36.68,5.46,39.150000000000006,351.4,normal,5.08,17.7,86.67,0,none,0,0.1192763695829927,0.07156582174979562
2024-01-13 21:36:09,18,Robotic Arm,1.01,45.2,5.76,40.0,345.4,normal,5.18,17.3,86.57,0,none,0,0.12029844644317267,0.0721790678659036
2024-01-13 22:02:09,18,Robotic Arm,0.37,30.2,2.47,16.2,151.4,idle,5.62,11.8,86.13,0,none,0,0.12479558462796414,0.07487735077677848
2024-01-13 22:28:09,18,Robotic Arm,0.35,37.745000000000005,2.38,18.1,148.0,idle,6.05,8.3,85.7,0,none,0,0.12919051512673752,0.07751430907604251
2024-01-13 22:51:09,18,Robotic Arm,1.25,44.33,5.7,41.6,341.8,normal,6.43,13.8,85.32,0,none,0,0.13307440719542118,0.0798446443172527
2024-01-13 23:04:09,18,Robotic Arm,0.98,47.09,5.9,40.0,349.6,normal,6.65,13.4,85.1,0,none,0,0.13532297628781698,0.08119378577269018
2024-01-13 23:26:09,18,Robotic Arm,0.35,30.17,2.52,17.4,158.0,idle,7.02,12.6,84.73,0,none,0,0.13910466067048244,0.08346279640228946
2024-01-13 23:52:09,18,Robotic Arm,0.93,29.55,2.42,18.5,154.3,idle,7.45,9.4,84.3,0,none,0,0.14349959116925604,0.08609975470155362
2024-01-14 00:01:09,18,Robotic Arm,0.93,34.84,2.47,14.1,152.7,idle,7.6,17.1,84.15,0,none,0,0.1450327064595257,0.08701962387571542
2024-01-14 00:16:09,18,Robotic Arm,0.37,33.06,2.23,16.0,149.7,idle,7.85,18.0,83.9,0,none,0,0.14758789860997545,0.08855273916598527
2024-01-14 00:33:09,18,Robotic Arm,0.44,34.12,2.53,18.5,159.3,idle,8.13,9.3,83.62,0,none,0,0.15044971381847916,0.0902698282910875
2024-01-14 00:46:09,18,Robotic Arm,0.96,45.66,5.74,45.0,352.8,normal,8.35,13.9,83.4,0,none,0,0.15269828291087484,0.0916189697465249
2024-01-14 01:00:09,18,Robotic Arm,0.42,29.66,5.29,19.8,155.3,idle,8.58,16.2,83.17,0,none,0,0.15504905968928862,0.09302943581357316
2024-01-14 01:17:09,18,Robotic Arm,0.42,29.65,2.54,19.5,146.6,idle,8.87,9.8,82.88,0,none,0,0.15801308258381042,0.09480784955028625
2024-01-14 01:39:09,18,Robotic Arm,0.4,32.66,2.55,17.2,151.3,idle,9.23,17.5,82.52,0,none,0,0.161692559280458,0.0970155355682748
2024-01-14 02:06:09,18,Robotic Arm,0.35,31.86,2.33,20.0,154.0,idle,9.68,9.3,82.07,0,none,0,0.16629190515126746,0.09977514309076048
2024-01-14 02:25:09,18,Robotic Arm,0.37,34.95,2.44,18.6,159.5,idle,10.0,12.6,81.75,0,none,0,0.169562551103843,0.1017375306623058
2024-01-14 02:31:09,18,Robotic Arm,0.43,34.6,2.34,14.3,159.5,idle,10.1,16.5,81.65,0,none,0,0.17058462796402285,0.10235077677841371
2024-01-14 02:56:09,18,Robotic Arm,1.15,45.03,5.64,45.6,341.8,normal,10.52,17.0,81.23,0,none,0,0.17487735077677835,0.104926410466067
2024-01-14 03:11:09,18,Robotic Arm,0.36,34.44,2.37,15.8,158.7,idle,10.77,11.8,80.98,0,none,0,0.1774325429272281,0.10645952575633685
2024-01-14 03:41:09,18,Robotic Arm,0.45,32.3,2.42,19.5,147.7,idle,11.27,14.3,80.48,0,none,0,0.1825429272281276,0.10952575633687656
2024-01-14 04:05:09,18,Robotic Arm,0.41,33.64,2.5,18.5,157.1,idle,11.67,10.3,80.08,0,none,0,0.18663123466884712,0.11197874080130828
2024-01-14 04:12:09,18,Robotic Arm,0.37,31.89,2.24,14.5,157.3,idle,11.78,16.7,79.97,0,none,0,0.18775551921504496,0.11265331152902697
2024-01-14 04:34:09,18,Robotic Arm,0.43,29.28,2.43,14.2,150.6,idle,12.15,9.7,79.6,0,none,0,0.19153720359771065,0.11492232215862638
2024-01-14 04:53:09,18,Robotic Arm,0.93,30.61,2.43,18.8,152.7,idle,12.47,14.9,79.28,0,none,0,0.19480784955028618,0.1168847097301717
2024-01-14 05:04:09,18,Robotic Arm,0.44,28.71,2.42,19.4,148.5,idle,12.65,8.0,79.1,0,none,0,0.19664758789861003,0.11798855273916602
2024-01-14 05:26:09,18,Robotic Arm,0.43,29.79,2.59,18.5,154.8,idle,13.02,17.6,78.73,0,none,0,0.2004292722812755,0.1202575633687653
2024-01-14 05:40:09,18,Robotic Arm,1.33,42.64,5.43,41.2,357.7,normal,13.25,13.3,78.5,0,none,0,0.20278004905968927,0.12166802943581356
2024-01-14 05:52:09,18,Robotic Arm,1.14,46.8,5.63,43.1,353.4,normal,13.45,17.7,78.3,0,none,0,0.2048242027800491,0.12289452166802944
2024-01-14 06:13:09,18,Robotic Arm,0.36,28.84,2.47,16.8,153.2,idle,13.8,10.4,77.95,0,none,0,0.2084014717906787,0.12504088307440722
2024-01-14 06:19:09,18,Robotic Arm,1.36,45.18,5.5,45.8,369.2,normal,13.9,8.8,77.85,0,none,0,0.20942354865085866,0.1256541291905152
2024-01-14 06:47:09,18,Robotic Arm,0.37,34.28,2.34,18.4,155.2,idle,14.37,10.3,77.38,0,none,0,0.2142273098937041,0.12853638593622244
2024-01-14 07:12:09,18,Robotic Arm,1.24,46.59,5.7,39.9,360.1,normal,14.78,10.8,76.97,0,none,0,0.2184178250204416,0.13105069501226496
2024-01-14 07:18:09,18,Robotic Arm,1.04,47.41,5.45,40.4,340.5,normal,14.88,14.0,76.87,0,none,0,0.21943990188062146,0.13166394112837287
2024-01-14 07:26:09,18,Robotic Arm,1.32,46.91,5.25,42.1,352.6,normal,15.02,14.9,76.73,0,none,0,0.22087080948487325,0.13252248569092395
2024-01-14 07:52:09,18,Robotic Arm,1.29,39.47,5.47,41.3,352.9,normal,15.45,10.5,76.3,0,none,0,0.22526573998364685,0.13515944399018812
2024-01-14 08:05:09,18,Robotic Arm,0.41,34.78,2.41,16.3,145.3,idle,15.67,10.8,76.08,0,none,0,0.22751430907604253,0.13650858544562552
2024-01-14 08:20:09,18,Robotic Arm,0.94,47.33,5.41,40.0,345.2,normal,15.92,8.2,75.83,0,none,0,0.23006950122649228,0.13804170073589536
2024-01-14 08:46:09,18,Robotic Arm,1.17,40.13,5.67,47.7,342.2,normal,16.35,15.7,75.4,0,none,0,0.23446443172526565,0.1406786590351594
2024-01-14 09:08:09,18,Robotic Arm,0.92,42.46,5.33,44.6,364.4,normal,16.72,17.0,75.03,0,none,0,0.23824611610793134,0.1429476696647588
2024-01-14 09:22:09,18,Robotic Arm,1.72,46.13,8.34,60.1,511.3,peak,16.95,8.9,74.8,0,none,0,0.24059689288634512,0.14435813573180706
2024-01-14 09:47:09,18,Robotic Arm,0.45,31.26,2.39,15.5,146.8,idle,17.37,15.2,74.38,0,none,0,0.24488961569910062,0.14693376941946037
2024-01-14 10:01:09,18,Robotic Arm,0.42,33.24,2.4,18.5,148.7,idle,17.6,10.9,74.15,0,none,0,0.24724039247751428,0.14834423548650857
2024-01-14 10:06:09,18,Robotic Arm,0.85,35.42,5.65,38.5,364.9,normal,17.68,8.5,74.07,0,none,0,0.24805805396565828,0.14883483237939496
2024-01-14 10:15:09,18,Robotic Arm,1.24,46.38,5.75,38.6,349.6,normal,17.83,13.9,73.92,0,none,0,0.24959116925592806,0.14975470155355683
2024-01-14 10:25:09,18,Robotic Arm,1.61,49.55,8.46,62.7,490.1,peak,18.0,16.8,73.75,0,none,0,0.2513286999182339,0.15079721995094034
2024-01-14 10:35:09,18,Robotic Arm,0.36,34.28,2.43,14.9,157.6,idle,18.17,9.2,73.58,0,none,0,0.2530662305805397,0.1518397383483238
2024-01-14 11:00:09,18,Robotic Arm,1.69,37.745000000000005,8.26,60.2,502.6,peak,18.58,12.3,73.17,0,none,0,0.2572567457072772,0.15435404742436631
2024-01-14 11:29:09,18,Robotic Arm,0.4,28.38,2.57,19.9,149.6,idle,19.07,8.2,72.68,0,none,0,0.2622649223221586,0.15735895339329514
2024-01-14 11:58:09,18,Robotic Arm,0.43,34.98,2.21,15.9,153.6,idle,19.55,13.0,72.2,0,none,0,0.2671708912510221,0.16030253475061326
2024-01-14 12:22:09,18,Robotic Arm,0.39,34.77,2.28,16.4,156.0,idle,19.95,15.7,71.8,0,none,0,0.27125919869174164,0.16275551921504497
2024-01-14 12:37:09,18,Robotic Arm,1.29,36.31,5.38,39.3,355.0,normal,20.2,8.1,71.55,0,none,0,0.2738143908421914,0.16428863450531483
2024-01-14 12:43:09,18,Robotic Arm,0.4,33.16,2.55,39.150000000000006,152.9,idle,20.3,14.7,71.45,0,none,0,0.27483646770237125,0.16490188062142275
2024-01-14 12:48:09,18,Robotic Arm,1.11,46.64,5.62,40.3,367.8,normal,20.38,8.5,71.37,0,none,0,0.27565412919051513,0.16539247751430908
2024-01-14 13:18:09,18,Robotic Arm,1.36,36.63,5.88,46.4,357.7,normal,20.88,8.1,70.87,0,none,0,0.2807645134914145,0.1684587080948487
2024-01-14 13:45:09,18,Robotic Arm,1.11,37.4,5.37,39.150000000000006,342.4,normal,21.33,9.5,70.42,0,none,0,0.2853638593622241,0.17121831561733444
2024-01-14 13:48:09,18,Robotic Arm,0.93,35.65,5.28,39.6,360.7,normal,21.38,10.3,70.37,0,none,0,0.285874897792314,0.1715249386753884
2024-01-14 14:14:09,18,Robotic Arm,0.91,37.31,5.95,40.8,360.8,normal,21.82,14.9,69.93,0,none,0,0.2903720359771055,0.17422322158626327
2024-01-14 14:43:09,18,Robotic Arm,1.36,35.54,5.57,43.4,362.8,normal,22.3,9.5,69.45,0,none,0,0.2952780049059689,0.17716680294358134
2024-01-14 15:11:09,18,Robotic Arm,1.38,35.53,5.5,39.150000000000006,369.0,normal,22.77,15.7,68.98,0,none,0,0.3000817661488143,0.18004905968928858
2024-01-14 15:25:09,18,Robotic Arm,1.73,54.16,7.64,55.2,518.8,peak,23.0,10.3,68.75,0,none,0,0.3024325429272281,0.18145952575633686
2024-01-14 15:46:09,18,Robotic Arm,1.03,43.54,5.33,43.5,368.2,normal,23.35,16.6,68.4,0,none,0,0.3060098119378577,0.18360588716271461
2024-01-14 16:10:09,18,Robotic Arm,1.71,47.87,8.42,39.150000000000006,342.2,peak,23.75,12.4,68.0,0,none,0,0.31009811937857734,0.1860588716271464
2024-01-14 16:13:09,18,Robotic Arm,1.17,35.18,5.21,44.2,359.6,normal,23.8,11.2,67.95,0,none,0,0.31060915780866716,0.18636549468520028
2024-01-14 16:16:09,18,Robotic Arm,1.39,39.04,5.47,43.9,362.3,normal,23.85,11.7,67.9,0,none,0,0.3111201962387571,0.18667211774325423
2024-01-14 16:35:09,18,Robotic Arm,1.14,43.03,5.37,45.2,352.1,normal,24.17,10.7,67.58,0,none,0,0.31439084219133284,0.1886345053147997
2024-01-14 16:39:09,18,Robotic Arm,0.41,32.61,2.2,17.5,159.1,idle,24.23,14.9,67.52,0,none,0,0.31500408830744075,0.18900245298446444
2024-01-14 16:52:09,18,Robotic Arm,0.9,36.41,5.36,39.0,365.6,normal,24.45,17.0,67.3,0,none,0,0.31725265739983655,0.19035159443990193
2024-01-14 17:19:09,18,Robotic Arm,0.44,31.32,2.52,15.8,152.6,idle,24.9,9.7,66.85,0,none,0,0.321852003270646,0.1931112019623876
2024-01-14 17:24:09,18,Robotic Arm,1.15,38.98,5.67,46.4,368.4,normal,24.98,8.7,66.77,0,none,0,0.3226696647587899,0.19360179885527393
2024-01-14 17:45:09,18,Robotic Arm,1.59,54.03,8.13,61.0,484.9,peak,25.33,11.2,66.42,0,none,0,0.3262469337694195,0.19574816026165168
2024-01-14 17:59:09,18,Robotic Arm,1.24,38.99,5.29,39.4,346.9,normal,25.57,9.2,66.18,0,none,0,0.32869991823385114,0.19721995094031067
2024-01-14 18:14:09,18,Robotic Arm,1.19,42.98,5.57,44.3,366.0,normal,25.82,14.7,65.93,0,none,0,0.3312551103843009,0.19875306623058053
2024-01-14 18:29:09,18,Robotic Arm,0.87,37.67,5.44,43.8,360.0,normal,26.07,16.6,65.68,0,none,0,0.3338103025347505,0.20028618152085031
2024-01-14 18:53:09,18,Robotic Arm,0.41,32.88,2.38,18.8,146.1,idle,26.47,12.7,65.28,0,none,0,0.33789860997547017,0.2027391659852821
2024-01-14 19:23:09,18,Robotic Arm,1.19,35.56,5.38,38.6,357.8,normal,26.97,8.7,64.78,0,none,0,0.34300899427636955,0.20580539656582172
2024-01-14 19:38:09,18,Robotic Arm,0.97,36.2,5.82,38.0,356.5,normal,27.22,14.5,64.53,0,none,0,0.3455641864268193,0.20733851185609156
2024-01-14 19:50:09,18,Robotic Arm,1.78,52.24,8.1,56.0,511.6,peak,27.42,12.6,64.33,0,none,0,0.3476083401471791,0.20856500408830747
2024-01-14 19:59:09,18,Robotic Arm,1.03,36.99,5.99,38.9,361.6,normal,27.57,14.7,64.18,0,none,0,0.3491414554374489,0.20948487326246934
2024-01-14 20:18:09,18,Robotic Arm,1.04,45.94,5.64,46.9,356.6,normal,27.88,13.9,63.87,0,none,0,0.35230989370400656,0.21138593622240393
2024-01-14 20:33:09,18,Robotic Arm,1.03,47.49,5.56,46.5,365.2,normal,28.13,13.5,63.62,0,none,0,0.3548650858544563,0.2129190515126738
2024-01-14 20:37:09,18,Robotic Arm,1.16,37.745000000000005,5.44,43.6,357.2,normal,28.2,16.4,63.55,0,none,0,0.3555805396565822,0.21334832379394933
2024-01-14 20:48:09,18,Robotic Arm,0.37,33.63,2.33,18.5,159.8,idle,28.38,17.6,63.37,0,none,0,0.35742027800490606,0.21445216680294363
2024-01-14 21:18:09,18,Robotic Arm,1.4,46.22,5.89,46.1,360.9,normal,28.88,9.4,62.87,0,none,0,0.36253066230580544,0.21751839738348325
2024-01-14 21:31:09,18,Robotic Arm,0.95,36.4,5.66,44.8,352.0,normal,29.1,11.9,62.65,0,none,0,0.36477923139820123,0.21886753883892074
2024-01-14 21:36:09,18,Robotic Arm,0.44,29.76,2.3,19.2,152.6,idle,29.18,10.5,62.57,0,none,0,0.3655968928863451,0.21935813573180707
2024-01-14 22:01:09,18,Robotic Arm,0.35,37.745000000000005,2.43,16.0,152.3,idle,29.6,14.0,62.15,0,none,0,0.3698896156991006,0.22193376941946036
2024-01-14 22:24:09,18,Robotic Arm,0.43,31.47,2.39,15.1,147.2,idle,29.98,11.4,61.77,0,none,0,0.3737735077677842,0.2242641046606705
2024-01-14 22:51:09,18,Robotic Arm,1.09,37.72,5.52,43.7,343.4,normal,30.43,17.4,61.32,0,none,0,0.37837285363859363,0.22702371218315617
2024-01-14 23:08:09,18,Robotic Arm,0.37,34.0,2.45,18.5,152.3,idle,30.72,9.7,61.03,0,none,0,0.3813368765331153,0.22880212591986918
2024-01-14 23:19:09,18,Robotic Arm,0.93,37.745000000000005,2.25,39.150000000000006,342.2,idle,30.9,17.2,60.85,0,none,0,0.38317661488143906,0.22990596892886342
2024-01-14 23:33:09,18,Robotic Arm,0.38,32.93,2.25,15.4,155.9,idle,31.13,16.4,60.62,0,none,0,0.38552739165985284,0.2313164349959117
2024-01-14 23:36:09,18,Robotic Arm,0.37,32.4,2.48,15.3,152.6,idle,31.18,14.9,60.57,0,none,0,0.38603843008994276,0.23162305805396566
2024-01-01 00:00:00,19,Robotic Arm,0.44,32.14,2.21,15.2,157.3,idle,72.78,11.2,73.9,0,none,0,0.24979558462796403,0.1498773507767784
2024-01-01 00:15:00,19,Robotic Arm,1.11,35.91,5.49,39.0,362.3,normal,73.03,15.7,73.65,0,none,0,0.25235077677841367,0.1514104660670482
2024-01-01 00:26:00,19,Robotic Arm,0.41,33.26,2.37,16.9,151.4,idle,73.21,14.7,73.47,0,none,0,0.2541905151267375,0.1525143090760425
2024-01-01 00:45:00,19,Robotic Arm,0.38,32.55,2.47,19.2,149.8,idle,73.53,12.8,73.15,0,none,0,0.25746116107931316,0.1544766966475879
2024-01-01 00:58:00,19,Robotic Arm,1.2,39.45,5.92,41.2,363.6,normal,73.75,17.6,72.94,0,none,0,0.25960752248569097,0.15576451349141457
2024-01-01 01:26:00,19,Robotic Arm,0.43,30.52,2.29,14.4,158.7,idle,74.21,15.5,72.47,0,none,0,0.2644112837285364,0.15864677023712184
2024-01-01 01:34:00,19,Robotic Arm,0.42,33.74,2.45,15.0,149.6,idle,74.35,8.7,72.34,0,none,0,0.2657399836467702,0.15944399018806213
2024-01-01 01:46:00,19,Robotic Arm,0.38,31.01,2.22,18.0,149.1,idle,74.55,9.7,72.14,0,none,0,0.26778413736713,0.160670482420278
2024-01-01 02:09:00,19,Robotic Arm,0.4,28.42,2.48,17.3,158.6,idle,74.93,15.2,71.75,0,none,0,0.27177023712183157,0.16306214227309893
2024-01-01 02:39:00,19,Robotic Arm,0.37,34.7,2.56,15.8,158.5,idle,75.43,17.4,71.25,0,none,0,0.27688062142273107,0.16612837285363863
2024-01-01 02:57:00,19,Robotic Arm,1.01,39.37,5.93,45.9,353.2,normal,75.73,14.8,70.95,0,none,0,0.27994685200327063,0.16796811120196237
2024-01-01 03:03:00,19,Robotic Arm,0.36,31.24,2.54,17.6,145.7,idle,75.83,11.3,70.85,0,none,0,0.2809689288634506,0.16858135731807036
2024-01-01 03:27:00,19,Robotic Arm,0.39,32.9,2.55,19.9,157.6,idle,76.23,9.6,70.45,0,none,0,0.28505723630417,0.17103434178250201
2024-01-01 03:54:00,19,Robotic Arm,0.44,29.51,2.54,19.6,154.5,idle,76.68,14.3,70.0,0,none,0,0.2896565821749796,0.17379394930498773
2024-01-01 04:03:00,19,Robotic Arm,0.4,33.68,2.45,19.0,151.8,idle,76.83,10.1,69.85,0,none,0,0.2911896974652495,0.17471381847914969
2024-01-01 04:19:00,19,Robotic Arm,0.37,34.42,2.59,19.8,159.3,idle,77.1,8.5,69.59,0,none,0,0.2938470973017171,0.17630825838103026
2024-01-01 04:33:00,19,Robotic Arm,0.4,32.4,2.55,14.1,321.79999999999995,idle,77.33,10.3,69.35,0,none,0,0.29630008176614886,0.1777800490596893
2024-01-01 04:40:00,19,Robotic Arm,0.37,29.54,2.36,16.8,150.9,idle,77.45,16.0,69.24,0,none,0,0.2974243663123468,0.1784546197874081
2024-01-01 05:00:00,19,Robotic Arm,0.44,29.81,2.5,19.9,154.8,idle,77.78,15.8,68.9,0,none,0,0.3008994276369583,0.180539656582175
2024-01-01 05:24:00,19,Robotic Arm,0.35,28.8,2.54,16.2,151.1,idle,78.18,12.6,68.5,0,none,0,0.30498773507767785,0.1829926410466067
2024-01-01 05:40:00,19,Robotic Arm,0.44,32.94,2.48,18.0,154.5,idle,78.45,12.6,68.24,0,none,0,0.3076451349141456,0.18458708094848733
2024-01-01 05:55:00,19,Robotic Arm,1.27,44.11,5.28,40.2,343.3,normal,78.7,15.4,67.99,0,none,0,0.3102003270645953,0.1861201962387572
2024-01-01 06:17:00,19,Robotic Arm,1.74,49.74,8.46,62.2,499.8,peak,79.06,14.4,67.62,0,none,0,0.3139820114472608,0.18838920686835647
2024-01-01 06:19:00,19,Robotic Arm,1.36,47.55,5.7,44.3,357.4,normal,79.1,16.6,67.59,0,none,0,0.31428863450531475,0.18857318070318885
2024-01-01 06:32:00,19,Robotic Arm,0.9,44.95,5.9,43.6,345.8,normal,79.31,12.8,67.37,0,none,0,0.31653720359771054,0.1899223221586263
2024-01-01 06:58:00,19,Robotic Arm,1.3,46.64,5.84,40.1,346.5,normal,79.75,17.9,66.94,0,none,0,0.32093213409648413,0.19255928045789047
2024-01-01 07:23:00,19,Robotic Arm,1.1,37.05,5.75,45.1,369.6,normal,80.16,13.0,66.52,0,none,0,0.32522485690923963,0.19513491414554376
2024-01-01 07:33:00,19,Robotic Arm,1.06,44.43,5.6,39.6,367.4,normal,80.33,14.9,66.35,0,none,0,0.3269623875715455,0.1961774325429273
2024-01-01 07:41:00,19,Robotic Arm,1.52,42.55,7.76,65.0,480.8,peak,80.46,17.4,66.22,0,none,0,0.3282910874897793,0.19697465249386759
2024-01-01 08:01:00,19,Robotic Arm,1.08,41.74,5.45,45.1,351.2,normal,80.8,16.9,65.89,0,none,0,0.33166394112837283,0.1989983646770237
2024-01-01 08:11:00,19,Robotic Arm,0.42,30.41,2.26,17.4,153.3,idle,80.96,11.6,65.72,0,none,0,0.3334014717906787,0.2000408830744072
2024-01-01 08:35:00,19,Robotic Arm,1.58,46.7,7.94,60.6,505.7,peak,81.36,16.2,65.32,0,none,0,0.33748977923139833,0.202493867538839
2024-01-01 08:47:00,19,Robotic Arm,0.92,36.89,5.49,42.2,350.0,normal,81.56,16.7,65.12,0,none,0,0.33953393295175793,0.20372035977105477
2024-01-01 09:11:00,19,Robotic Arm,1.21,47.53,5.68,39.7,349.9,normal,81.96,9.3,64.72,0,none,0,0.3436222403924776,0.20617334423548653
2024-01-01 09:29:00,19,Robotic Arm,1.15,39.07,5.57,43.8,361.2,normal,82.26,16.7,64.42,0,none,0,0.34668847097301714,0.20801308258381027
2024-01-01 09:33:00,19,Robotic Arm,0.98,41.11,5.53,39.0,358.1,normal,82.33,16.9,64.35,0,none,0,0.34740392477514315,0.2084423548650859
2024-01-01 09:59:00,19,Robotic Arm,1.28,46.05,5.26,43.6,369.6,normal,82.76,10.0,63.92,0,none,0,0.35179885527391663,0.21107931316434997
2024-01-01 10:12:00,19,Robotic Arm,0.43,32.13,2.21,14.4,145.8,idle,82.98,13.3,63.7,0,none,0,0.3540474243663123,0.21242845461978738
2024-01-01 10:27:00,19,Robotic Arm,0.43,31.8,2.32,19.2,157.2,idle,83.23,10.4,63.45,0,none,0,0.35660261651676206,0.21396156991005724
2024-01-01 10:52:00,19,Robotic Arm,1.28,45.06,5.35,46.8,345.9,normal,83.65,14.5,63.04,0,none,0,0.3607931316434996,0.21647587898609974
2024-01-01 10:54:00,19,Robotic Arm,1.32,46.59,5.77,45.1,347.8,normal,83.68,9.0,63.0,0,none,0,0.3612019623875715,0.2167211774325429
2024-01-01 11:24:00,19,Robotic Arm,1.02,41.62,5.66,41.4,366.9,normal,84.18,10.3,62.5,0,none,0,0.366312346688471,0.2197874080130826
2024-01-01 11:28:00,19,Robotic Arm,0.92,40.06,5.41,47.3,344.3,normal,84.25,14.6,62.44,0,none,0,0.3669255928045789,0.22015535568274736
2024-01-01 11:37:00,19,Robotic Arm,1.11,35.55,5.82,44.6,365.3,normal,84.4,17.4,62.29,0,none,0,0.3684587080948487,0.22107522485690922
2024-01-01 12:01:00,19,Robotic Arm,1.59,49.19,8.46,57.5,516.1,peak,84.8,16.3,61.89,0,none,0,0.37254701553556824,0.22352820932134093
2024-01-01 12:18:00,19,Robotic Arm,0.44,30.65,2.33,15.7,157.6,idle,85.08,14.2,61.6,0,none,0,0.3755110384300899,0.22530662305805393
2024-01-01 12:36:00,19,Robotic Arm,1.23,37.72,5.88,39.9,354.7,normal,85.38,17.5,61.3,0,none,0,0.3785772690106296,0.22714636140637776
2024-01-01 12:44:00,19,Robotic Arm,0.36,32.54,2.46,16.2,146.6,idle,85.51,11.7,61.17,0,none,0,0.3799059689288634,0.22794358135731804
2024-01-01 13:06:00,19,Robotic Arm,1.15,46.97,5.83,43.7,342.3,normal,85.88,17.2,60.8,0,none,0,0.3836876533115291,0.23021259198691746
2024-01-01 13:10:00,19,Robotic Arm,0.42,30.41,2.5,14.2,152.2,idle,85.95,8.8,60.74,0,none,0,0.384300899427637,0.2305805396565822
2024-01-01 13:28:00,19,Robotic Arm,1.05,35.19,5.58,39.5,340.7,normal,86.25,17.4,60.44,0,none,0,0.3873671300081767,0.232420278004906
2024-01-01 13:47:00,19,Robotic Arm,1.19,47.83,5.74,46.8,343.8,normal,86.56,15.3,60.12,0,none,0,0.39063777596075233,0.23438266557645138
2024-01-01 14:05:00,19,Robotic Arm,1.01,44.99,5.34,44.0,354.2,normal,86.86,13.7,59.82,0,none,0,0.3937040065412919,0.23622240392477512
2024-01-01 14:35:00,19,Robotic Arm,1.18,47.56,5.81,47.9,343.7,normal,87.36,8.5,59.32,0,none,0,0.3988143908421914,0.23928863450531482
2024-01-01 14:57:00,19,Robotic Arm,0.4,29.73,2.47,14.1,158.4,idle,87.73,9.9,58.95,0,none,0,0.40259607522485685,0.2415576451349141
2024-01-01 15:24:00,19,Robotic Arm,0.96,43.72,5.84,45.5,360.6,normal,88.18,8.8,58.5,0,none,0,0.4071954210956664,0.24431725265739984
